Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,EmployeeID
Masters,2015,New Delhi,3,28,Male,No,2,0,1185
Bachelors,2013,Pune,3,27,Male,No,5,0,515
Bachelors,2017,Pune,2,26,Female,No,4,1,2136
Bachelors,2013,Bangalore,3,28,Male,No,2,0,545
Bachelors,2018,Bangalore,3,32,Male,No,4,1,3916
Bachelors,2013,Bangalore,2,30,Female,No,1,1,2207
Bachelors,2017,Bangalore,3,26,Male,Yes,4,0,1935
Bachelors,2017,Pune,3,36,Female,No,0,1,3315
Bachelors,2012,Bangalore,3,24,Male,No,2,0,557
Bachelors,2015,New Delhi,3,24,Male,No,2,0,1927
Masters,2016,New Delhi,3,37,Female,No,3,1,3793
Bachelors,2015,Bangalore,3,24,Male,No,2,0,1946
Bachelors,2017,Bangalore,3,24,Male,No,2,0,1290
Bachelors,2017,New Delhi,2,28,Male,No,1,0,858
Masters,2016,New Delhi,3,32,Male,No,1,0,3158
Bachelors,2018,Bangalore,3,26,Male,No,4,1,768
Bachelors,2014,Pune,3,26,Male,No,4,0,4270
Bachelors,2013,Pune,2,26,Male,Yes,4,0,2795
Masters,2017,New Delhi,2,26,Male,No,4,0,1405
Bachelors,2015,Bangalore,3,27,Male,No,5,0,1790
Bachelors,2014,Bangalore,3,39,Male,No,3,0,4579
Masters,2017,New Delhi,2,26,Male,No,4,0,1405
Bachelors,2014,New Delhi,3,33,Female,No,4,0,3884
Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,2341
Bachelors,2012,Pune,3,35,Male,No,5,0,4383
Bachelors,2013,Bangalore,3,39,Male,No,2,0,3425
Bachelors,2017,Pune,3,28,Female,No,1,0,941
Bachelors,2014,Bangalore,3,31,Male,No,1,0,3332
Bachelors,2014,Bangalore,3,26,Male,No,4,0,1933
Bachelors,2013,New Delhi,3,26,Male,No,4,0,1643
Bachelors,2014,Bangalore,3,28,Female,No,3,0,654
Bachelors,2016,Bangalore,3,28,Male,Yes,3,0,2616
Bachelors,2015,Bangalore,3,28,Male,Yes,2,0,199
Bachelors,2013,New Delhi,3,27,Female,No,5,0,1098
Bachelors,2013,Pune,3,39,Female,No,2,0,3684
Bachelors,2015,Pune,3,32,Female,No,1,0,4150
Bachelors,2014,Pune,3,25,Female,No,3,1,318
Bachelors,2015,Bangalore,3,27,Male,No,5,0,2655
Bachelors,2015,Bangalore,3,26,Female,No,4,0,1673
Bachelors,2018,Pune,3,41,Male,Yes,0,1,3220
Bachelors,2018,Bangalore,3,32,Male,Yes,0,1,4103
Masters,2017,New Delhi,2,28,Female,No,2,0,2847
Bachelors,2017,Pune,3,30,Male,No,5,0,2666
Bachelors,2017,New Delhi,2,28,Male,No,0,0,1282
Bachelors,2016,Pune,3,26,Male,No,4,0,1694
Bachelors,2018,Pune,3,27,Male,No,5,1,2180
Bachelors,2017,Bangalore,3,41,Male,No,1,0,3501
Bachelors,2017,New Delhi,3,41,Male,No,2,0,3528
Bachelors,2017,New Delhi,2,28,Male,No,0,0,1675
Bachelors,2016,Pune,2,29,Male,No,3,1,2857
Masters,2016,New Delhi,3,27,Male,No,5,1,592
Bachelors,2013,New Delhi,2,24,Female,No,2,1,1904
Masters,2017,New Delhi,2,27,Male,No,5,1,2453
Bachelors,2017,New Delhi,2,40,Female,No,5,0,4356
Bachelors,2014,New Delhi,3,24,Male,No,2,0,1267
Bachelors,2015,Bangalore,3,36,Male,No,1,0,41
Bachelors,2015,New Delhi,3,24,Male,No,2,0,1927
Masters,2017,New Delhi,3,24,Male,No,2,0,328
Bachelors,2017,Bangalore,3,33,Female,No,4,1,3835
Bachelors,2014,Bangalore,3,39,Female,No,5,0,4454
Bachelors,2012,Bangalore,3,28,Male,No,1,0,2229
Bachelors,2014,New Delhi,3,26,Male,No,4,0,1252
Bachelors,2017,Bangalore,3,24,Male,No,2,0,1920
Bachelors,2015,Pune,2,41,Female,No,7,0,3990
Bachelors,2012,Bangalore,3,27,Male,No,5,0,1113
Bachelors,2012,Bangalore,3,28,Female,No,3,0,2949
Bachelors,2017,Pune,2,33,Male,No,1,0,3416
Bachelors,2015,Pune,3,40,Female,No,5,1,3830
Masters,2012,New Delhi,3,26,Male,No,4,1,874
Bachelors,2015,Bangalore,3,30,Female,No,2,0,2129
Bachelors,2014,Bangalore,3,27,Male,No,5,0,4354
Masters,2017,New Delhi,2,26,Female,No,4,0,701
Bachelors,2013,Bangalore,3,40,Female,No,3,0,4119
Bachelors,2012,Pune,1,27,Female,No,5,1,1050
Bachelors,2016,New Delhi,2,36,Female,No,4,1,3609
Bachelors,2012,Bangalore,3,29,Female,No,4,0,2510
Masters,2017,Pune,2,27,Male,No,5,0,1668
PHD,2013,Bangalore,3,26,Male,No,4,0,67
Bachelors,2016,Bangalore,3,39,Male,No,0,1,3072
Bachelors,2012,Bangalore,3,26,Male,No,4,0,1023
Bachelors,2016,Bangalore,3,26,Male,No,4,0,716
Bachelors,2017,Bangalore,3,26,Female,No,4,1,2494
Bachelors,2012,New Delhi,3,26,Female,No,4,0,682
Bachelors,2012,Bangalore,3,26,Male,No,4,0,1542
Bachelors,2016,Pune,2,26,Female,No,4,1,1136
Bachelors,2017,Bangalore,3,28,Male,No,2,0,4191
Masters,2016,New Delhi,1,27,Male,No,5,0,266
Bachelors,2018,New Delhi,3,25,Female,No,3,1,911
Bachelors,2018,Bangalore,3,36,Female,No,2,1,3894
Bachelors,2013,Bangalore,3,25,Male,No,3,0,602
Bachelors,2015,Bangalore,3,36,Female,No,5,0,3201
Bachelors,2014,New Delhi,3,28,Male,No,5,0,1269
Bachelors,2015,Bangalore,3,31,Male,No,2,1,4538
Bachelors,2018,New Delhi,3,24,Female,No,2,1,1539
PHD,2018,New Delhi,3,40,Male,No,3,1,3873
Masters,2012,New Delhi,3,27,Male,No,5,1,4461
Bachelors,2012,New Delhi,2,33,Female,No,0,1,3287
Masters,2015,New Delhi,3,32,Male,No,0,1,3424
Bachelors,2017,Bangalore,3,28,Male,No,0,0,4419
Bachelors,2015,Pune,2,24,Female,No,2,1,4320
Bachelors,2014,Pune,3,25,Male,No,3,0,444
Bachelors,2018,Bangalore,3,27,Male,No,5,1,575
Bachelors,2017,New Delhi,2,26,Male,No,4,0,1589
Bachelors,2015,Pune,2,28,Female,No,2,1,4436
Bachelors,2015,Pune,2,36,Female,No,3,1,4418
Bachelors,2013,Bangalore,3,26,Male,No,4,0,140
Masters,2017,New Delhi,2,26,Female,No,4,0,1263
Bachelors,2015,Bangalore,3,26,Male,No,4,0,191
Bachelors,2017,Bangalore,3,28,Male,No,2,0,1988
Bachelors,2015,Pune,3,27,Male,No,5,0,2714
Masters,2017,Pune,2,27,Male,No,5,0,1565
Bachelors,2015,Pune,3,24,Male,No,2,0,655
Bachelors,2015,Pune,3,27,Male,No,5,0,393
Bachelors,2014,Bangalore,3,25,Male,No,3,0,1943
Bachelors,2014,Pune,1,26,Female,No,4,1,614
Bachelors,2012,Bangalore,3,26,Female,No,4,0,723
Bachelors,2016,Pune,3,29,Male,Yes,5,0,4105
Bachelors,2016,New Delhi,3,29,Female,Yes,2,0,2765
Masters,2017,New Delhi,2,33,Male,No,4,0,3745
Bachelors,2013,Bangalore,3,27,Male,No,5,0,224
Bachelors,2014,Pune,3,32,Female,No,4,0,3666
Bachelors,2012,Pune,2,28,Male,No,2,1,2124
Bachelors,2016,Bangalore,3,33,Female,No,3,0,4229
Masters,2014,Pune,3,24,Male,No,2,0,126
Bachelors,2016,Bangalore,3,26,Female,No,4,0,4036
Bachelors,2018,Bangalore,3,32,Male,Yes,0,1,4103
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,1058
Masters,2015,Pune,3,28,Female,Yes,2,0,546
Bachelors,2014,Bangalore,3,31,Male,No,1,0,3332
Masters,2013,New Delhi,3,26,Male,No,4,0,2036
Bachelors,2013,Bangalore,3,39,Male,No,0,0,3040
Bachelors,2015,Bangalore,3,27,Female,No,5,1,2032
Masters,2017,New Delhi,2,35,Male,Yes,2,0,3061
Bachelors,2013,Bangalore,3,26,Male,No,4,0,2604
Bachelors,2014,Pune,2,32,Male,No,3,1,4030
Bachelors,2017,Bangalore,3,28,Female,No,2,0,2062
Masters,2017,New Delhi,2,37,Female,No,2,0,3778
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,819
Bachelors,2012,Bangalore,3,32,Female,No,0,0,4248
Masters,2012,New Delhi,3,30,Male,No,2,0,2496
Bachelors,2012,New Delhi,3,27,Female,No,5,0,294
Bachelors,2012,Pune,2,35,Female,No,1,1,3640
Masters,2017,New Delhi,2,27,Female,No,5,0,4059
Bachelors,2016,Bangalore,3,23,Male,No,1,0,4541
Masters,2013,New Delhi,1,24,Female,No,2,1,1042
Masters,2017,Pune,2,30,Male,No,0,1,2502
Bachelors,2015,Bangalore,3,38,Male,No,4,0,3107
Bachelors,2017,New Delhi,3,24,Male,No,2,0,608
Bachelors,2016,Bangalore,3,27,Male,No,5,1,1622
Masters,2017,Bangalore,3,40,Male,No,4,1,3465
Bachelors,2018,Bangalore,3,25,Male,No,3,1,1169
Bachelors,2012,Bangalore,3,23,Male,No,1,0,4222
Bachelors,2017,Bangalore,3,41,Male,No,1,0,3501
Bachelors,2013,Bangalore,3,27,Male,No,5,0,938
Bachelors,2015,Pune,2,28,Female,No,3,1,561
Bachelors,2016,Bangalore,3,25,Male,No,3,0,779
Bachelors,2017,Pune,2,33,Female,No,2,1,4500
Bachelors,2015,Bangalore,3,31,Female,No,4,0,3527
Bachelors,2014,Bangalore,3,27,Male,No,5,1,1027
Bachelors,2014,Bangalore,3,28,Male,No,3,0,4152
Bachelors,2017,Bangalore,3,26,Male,No,4,0,450
Bachelors,2014,New Delhi,3,28,Female,No,1,0,302
Bachelors,2015,New Delhi,2,34,Female,No,5,1,3726
Masters,2015,New Delhi,3,38,Male,No,1,0,3617
PHD,2013,New Delhi,3,27,Female,No,5,1,1500
Masters,2017,Bangalore,2,39,Female,No,2,1,3567
Bachelors,2013,Pune,2,28,Male,Yes,0,1,1450
Bachelors,2012,Pune,1,35,Male,No,1,0,4110
PHD,2016,New Delhi,3,24,Female,No,2,0,1384
Bachelors,2015,Pune,2,27,Female,Yes,5,1,2705
Bachelors,2012,Bangalore,3,30,Female,Yes,2,0,2276
Bachelors,2013,Bangalore,3,25,Female,No,3,0,1566
Bachelors,2017,Bangalore,3,27,Male,No,5,0,2934
Bachelors,2015,Bangalore,3,30,Male,Yes,3,0,2824
Bachelors,2013,Bangalore,3,24,Male,No,2,0,1559
Bachelors,2017,Bangalore,3,37,Female,No,2,0,3940
Masters,2017,Bangalore,3,40,Female,No,4,0,3003
Bachelors,2013,Pune,3,40,Female,No,1,1,4296
Bachelors,2018,Pune,3,26,Male,No,4,1,595
Bachelors,2015,Bangalore,1,41,Male,No,1,0,3874
Masters,2013,New Delhi,2,26,Male,No,4,1,2684
Bachelors,2017,New Delhi,2,26,Female,No,4,0,1158
Bachelors,2012,Bangalore,3,33,Male,Yes,0,0,3922
Bachelors,2014,Bangalore,3,23,Female,No,1,0,46
Bachelors,2017,New Delhi,3,27,Female,No,5,0,363
Bachelors,2013,Pune,2,25,Female,No,3,1,969
Bachelors,2017,New Delhi,2,28,Male,No,0,0,1282
Bachelors,2017,Bangalore,3,25,Male,No,3,0,822
Bachelors,2014,Bangalore,3,38,Female,No,4,0,3555
Masters,2018,New Delhi,3,30,Male,No,2,1,2780
Masters,2015,New Delhi,3,30,Male,No,2,0,2853
Bachelors,2017,New Delhi,2,31,Male,No,3,0,4420
Bachelors,2014,Bangalore,3,26,Male,No,4,0,4350
Bachelors,2012,Bangalore,3,29,Male,No,4,0,2854
Masters,2016,Pune,3,28,Male,No,2,0,2533
Bachelors,2015,Bangalore,3,34,Male,No,0,0,3744
Bachelors,2017,Bangalore,2,23,Male,No,1,0,4029
Masters,2012,New Delhi,3,24,Male,No,2,0,1148
Bachelors,2012,Bangalore,3,36,Female,No,4,0,4643
Bachelors,2017,Pune,2,25,Female,No,3,1,676
Bachelors,2018,Pune,3,28,Female,No,5,1,2628
Bachelors,2017,Pune,3,26,Male,No,4,0,316
Bachelors,2017,New Delhi,3,29,Female,No,3,0,2721
Masters,2015,New Delhi,3,38,Male,No,1,0,3492
Bachelors,2017,Pune,2,39,Male,No,3,0,3241
Bachelors,2013,Pune,3,27,Male,No,5,0,2871
Masters,2017,New Delhi,3,26,Male,No,4,0,956
Bachelors,2015,Bangalore,3,32,Female,No,5,0,3734
Masters,2014,Pune,3,30,Male,No,2,0,2565
Bachelors,2013,Bangalore,3,31,Female,No,4,1,3227
Bachelors,2016,Bangalore,3,28,Male,No,2,1,2135
Bachelors,2017,Bangalore,3,24,Male,No,2,1,4264
Bachelors,2013,New Delhi,3,25,Female,No,3,0,838
Bachelors,2015,Bangalore,3,31,Male,No,2,1,4538
Bachelors,2013,Bangalore,3,31,Male,Yes,4,0,3444
Bachelors,2014,Bangalore,3,27,Female,No,5,0,1479
Masters,2016,New Delhi,3,25,Female,No,3,0,1732
Bachelors,2017,New Delhi,2,27,Female,No,5,0,792
Bachelors,2016,Pune,3,26,Male,No,4,0,2724
Bachelors,2014,Bangalore,3,28,Female,No,3,0,2536
Bachelors,2017,Bangalore,2,25,Female,No,3,1,4244
Bachelors,2012,Bangalore,3,33,Male,No,2,0,3059
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,1848
Bachelors,2014,Pune,2,26,Female,No,4,1,690
Bachelors,2015,Bangalore,3,32,Female,No,4,0,3615
Bachelors,2018,Pune,3,28,Male,No,5,1,2861
Bachelors,2013,Bangalore,3,27,Male,Yes,5,0,2902
Masters,2013,New Delhi,3,27,Male,No,5,0,1012
Masters,2015,New Delhi,3,27,Male,No,5,0,2322
Bachelors,2013,Bangalore,3,22,Male,No,0,1,4562
Bachelors,2015,Bangalore,3,29,Female,No,1,0,2531
Masters,2017,Pune,3,27,Male,No,5,1,1890
Bachelors,2014,Bangalore,3,27,Female,No,5,0,4225
Masters,2014,New Delhi,3,29,Male,No,2,0,2279
Bachelors,2016,Bangalore,3,33,Female,No,1,1,4218
Masters,2015,New Delhi,3,24,Female,No,2,0,459
Bachelors,2015,New Delhi,3,26,Male,No,4,0,4452
Bachelors,2012,New Delhi,3,36,Male,No,3,0,4373
Bachelors,2015,New Delhi,3,25,Female,No,3,0,1554
Bachelors,2016,Bangalore,3,22,Male,No,0,0,6
Bachelors,2016,Bangalore,1,27,Female,No,5,0,980
PHD,2013,Bangalore,3,24,Male,No,2,0,4624
Masters,2013,New Delhi,3,27,Female,No,5,0,2290
Masters,2018,New Delhi,3,27,Male,No,5,1,4651
Bachelors,2017,Pune,2,31,Male,No,0,0,3931
Bachelors,2014,Bangalore,3,28,Male,No,1,0,1826
Bachelors,2018,Pune,3,28,Male,Yes,0,1,4260
Bachelors,2017,Pune,2,25,Male,No,3,0,4465
Bachelors,2017,Bangalore,3,31,Female,No,2,0,3845
Bachelors,2013,Bangalore,3,35,Female,No,4,0,4510
Masters,2014,Pune,1,33,Female,No,1,0,4052
Bachelors,2015,New Delhi,3,25,Female,No,3,0,1554
Masters,2015,Pune,2,28,Female,No,3,0,606
Bachelors,2015,Pune,2,26,Female,No,4,1,2557
Bachelors,2016,Pune,3,28,Male,No,3,0,1655
Bachelors,2015,Bangalore,2,32,Female,No,2,1,3123
Masters,2017,New Delhi,3,37,Male,No,2,0,3739
Bachelors,2017,New Delhi,2,31,Female,No,0,0,3062
Bachelors,2015,Bangalore,3,28,Female,No,1,0,2329
Bachelors,2013,Pune,3,28,Female,Yes,3,1,1300
Bachelors,2018,Pune,3,40,Male,No,3,1,4102
Bachelors,2015,Bangalore,3,28,Male,No,2,0,4503
Bachelors,2014,Bangalore,3,30,Male,No,2,1,2361
Masters,2017,New Delhi,3,26,Male,No,4,1,2227
Bachelors,2017,New Delhi,2,28,Male,No,1,0,293
Bachelors,2012,Bangalore,3,28,Female,No,3,0,2949
Bachelors,2012,Pune,3,39,Male,No,2,0,3165
Bachelors,2015,Bangalore,3,26,Male,No,4,0,2117
Bachelors,2015,Bangalore,3,33,Male,Yes,4,0,4653
Bachelors,2017,New Delhi,3,33,Male,No,5,0,3938
Masters,2013,New Delhi,3,27,Male,No,5,0,284
Bachelors,2013,Bangalore,3,26,Male,No,4,0,1366
Bachelors,2014,Bangalore,1,39,Female,No,4,0,4342
Bachelors,2017,New Delhi,2,30,Male,No,4,0,2872
Bachelors,2014,Bangalore,3,27,Female,Yes,5,1,1065
Bachelors,2018,Pune,2,28,Female,No,5,1,1564
Bachelors,2013,Bangalore,3,38,Male,No,0,0,3658
Bachelors,2014,Bangalore,3,29,Male,No,1,0,2039
Bachelors,2015,Pune,3,24,Male,Yes,2,0,1448
Bachelors,2013,Bangalore,3,25,Female,No,3,1,1671
Bachelors,2017,Bangalore,3,29,Male,No,1,0,2925
Bachelors,2015,Pune,3,27,Female,No,5,0,2448
Bachelors,2017,Pune,3,27,Female,No,5,1,1206
Bachelors,2016,Pune,3,23,Male,No,1,0,4189
Bachelors,2017,Bangalore,3,28,Male,No,2,0,1055
Bachelors,2016,Pune,3,28,Male,No,1,0,420
Bachelors,2016,Bangalore,3,22,Male,No,0,0,6
Bachelors,2015,Bangalore,3,27,Male,No,5,0,2655
PHD,2013,Bangalore,3,32,Male,No,5,0,3956
Bachelors,2013,Pune,2,28,Female,No,4,1,2922
Bachelors,2016,Pune,3,29,Male,Yes,5,0,4105
Bachelors,2017,Bangalore,3,40,Female,No,4,0,3076
Masters,2017,Bangalore,3,41,Female,No,2,1,3009
Bachelors,2017,Pune,3,26,Male,No,4,0,1412
Bachelors,2015,New Delhi,3,26,Male,No,4,0,4452
Bachelors,2016,New Delhi,3,28,Male,No,0,0,1462
Bachelors,2012,Pune,2,41,Female,No,1,1,3219
Masters,2013,Pune,3,26,Male,No,4,0,959
Bachelors,2016,Bangalore,3,39,Female,No,0,0,3910
Bachelors,2018,Bangalore,3,29,Female,Yes,2,1,2266
Masters,2014,Pune,3,40,Male,No,4,1,3218
Bachelors,2018,Pune,2,34,Female,No,4,1,4368
Bachelors,2016,Bangalore,3,37,Female,No,0,0,3252
Bachelors,2014,Pune,3,29,Male,No,1,0,2663
Bachelors,2015,Bangalore,3,25,Male,No,3,0,165
PHD,2018,Bangalore,3,24,Female,No,2,1,731
Bachelors,2018,Pune,1,26,Male,Yes,4,0,1869
Bachelors,2017,Bangalore,3,24,Female,Yes,2,0,807
Bachelors,2015,New Delhi,2,27,Female,No,5,1,1730
Bachelors,2012,Bangalore,3,27,Female,No,5,0,826
Bachelors,2012,Bangalore,3,37,Male,No,4,0,3143
Bachelors,2016,Bangalore,3,27,Male,No,5,0,2101
Bachelors,2017,Pune,3,41,Male,No,4,0,3392
Bachelors,2013,Bangalore,3,41,Female,No,4,0,3407
PHD,2018,New Delhi,3,38,Female,No,5,1,4308
Masters,2017,Bangalore,3,31,Male,No,4,0,72
Bachelors,2013,Bangalore,3,24,Female,No,2,0,1663
PHD,2015,New Delhi,3,29,Male,No,4,0,2966
Bachelors,2014,Bangalore,3,37,Female,No,3,0,3949
Masters,2017,New Delhi,1,27,Male,No,5,0,1959
Masters,2017,Pune,3,33,Male,No,4,1,3077
Bachelors,2012,Bangalore,1,28,Female,No,3,0,121
Bachelors,2014,Bangalore,3,29,Female,No,0,0,99
Bachelors,2013,Pune,3,27,Male,No,5,0,2889
Masters,2016,New Delhi,3,33,Female,No,1,0,3265
Bachelors,2013,Bangalore,3,28,Male,No,0,0,1127
Bachelors,2014,Bangalore,3,29,Male,No,1,0,2017
Bachelors,2013,Pune,3,28,Male,No,5,0,2766
Bachelors,2016,Pune,2,27,Female,No,5,1,262
Bachelors,2014,Bangalore,3,30,Male,No,2,0,2034
Masters,2017,New Delhi,3,32,Male,No,1,1,3188
Bachelors,2012,Bangalore,3,27,Female,No,5,0,2715
Masters,2017,New Delhi,3,26,Male,No,4,1,2227
Bachelors,2017,Pune,2,38,Female,No,1,1,4347
Bachelors,2014,New Delhi,3,38,Female,No,0,0,3791
Bachelors,2014,New Delhi,3,25,Male,No,3,0,1289
Bachelors,2012,Pune,3,31,Male,No,3,0,3677
Bachelors,2012,Bangalore,3,38,Male,Yes,0,0,3719
Bachelors,2018,Bangalore,3,25,Female,No,3,1,1918
Bachelors,2014,Bangalore,3,28,Male,No,3,0,1603
Bachelors,2017,Bangalore,3,28,Female,No,1,0,2188
Bachelors,2015,Bangalore,3,35,Male,No,0,0,3231
Bachelors,2014,New Delhi,3,38,Female,No,5,0,3269
Bachelors,2017,Bangalore,3,30,Male,No,0,0,2910
Bachelors,2016,New Delhi,3,27,Female,No,5,0,868
Bachelors,2018,Bangalore,3,24,Male,No,2,1,863
Bachelors,2017,New Delhi,2,30,Male,No,1,1,2877
Bachelors,2013,Bangalore,3,28,Male,No,0,0,1134
Masters,2017,New Delhi,1,23,Male,No,1,0,4513
Bachelors,2016,Pune,3,30,Male,No,2,0,4648
Masters,2017,New Delhi,3,37,Male,No,2,0,3739
Bachelors,2014,Bangalore,3,26,Male,No,4,0,1516
Bachelors,2017,New Delhi,3,24,Female,No,2,1,1291
Bachelors,2014,Bangalore,3,37,Male,No,4,0,3145
Masters,2014,Bangalore,3,27,Male,No,5,1,1877
Masters,2017,New Delhi,2,25,Male,Yes,3,1,1310
Bachelors,2018,Bangalore,3,23,Male,No,1,1,4113
Bachelors,2015,Bangalore,3,22,Male,Yes,0,0,4326
Masters,2013,New Delhi,3,30,Male,No,2,1,2572
Masters,2013,Bangalore,3,37,Female,No,3,1,3510
Bachelors,2015,Bangalore,3,41,Male,No,4,0,3921
Bachelors,2016,Bangalore,3,36,Male,No,2,0,3428
Bachelors,2016,Bangalore,3,25,Male,No,3,1,221
Bachelors,2017,New Delhi,2,24,Female,No,2,0,664
Bachelors,2016,Bangalore,3,28,Female,No,1,0,2220
Bachelors,2012,New Delhi,3,26,Female,Yes,4,0,871
Bachelors,2017,Bangalore,3,37,Male,No,3,0,3937
Bachelors,2018,Bangalore,3,26,Female,No,4,1,1715
Bachelors,2016,New Delhi,3,27,Female,No,5,0,672
Masters,2017,New Delhi,1,40,Female,No,0,0,3580
Bachelors,2012,Pune,3,40,Male,No,3,0,3818
Bachelors,2017,Bangalore,2,37,Male,No,2,1,3365
Masters,2012,Pune,3,30,Male,No,1,0,2268
Masters,2017,Pune,3,26,Male,No,4,1,629
Bachelors,2016,Bangalore,3,37,Female,No,1,0,3590
Bachelors,2015,New Delhi,3,28,Female,No,2,0,2325
Bachelors,2013,Bangalore,3,27,Female,No,5,0,2150
Masters,2017,New Delhi,2,30,Female,No,2,0,2818
Masters,2017,Pune,2,25,Male,No,3,1,815
Bachelors,2014,New Delhi,3,24,Female,No,2,0,179
Bachelors,2017,New Delhi,3,27,Male,No,5,0,4223
Bachelors,2017,Bangalore,3,25,Male,No,3,0,1014
Bachelors,2017,Bangalore,3,26,Male,No,4,0,674
Bachelors,2015,New Delhi,3,26,Male,No,4,0,1423
Bachelors,2013,Bangalore,3,35,Male,No,5,0,3320
Bachelors,2017,New Delhi,2,35,Female,No,5,0,3476
Bachelors,2013,Pune,3,28,Male,No,0,0,2953
Bachelors,2013,Pune,3,27,Male,No,5,0,383
Bachelors,2017,New Delhi,3,25,Male,No,3,0,1945
Bachelors,2013,Bangalore,3,29,Male,No,4,0,4272
Bachelors,2013,Bangalore,3,29,Male,No,2,0,2576
Bachelors,2013,Pune,2,27,Female,No,5,1,2436
Bachelors,2014,New Delhi,3,26,Male,No,4,0,2767
Bachelors,2017,Bangalore,3,24,Male,No,2,0,527
Bachelors,2015,Pune,3,26,Female,Yes,4,1,304
Bachelors,2016,Pune,3,26,Male,No,4,0,2724
Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,2341
Masters,2014,Pune,3,26,Male,No,4,1,2632
PHD,2013,New Delhi,3,27,Male,No,5,0,4176
Bachelors,2014,Bangalore,3,27,Male,No,5,1,2932
Bachelors,2018,Bangalore,3,28,Male,No,1,1,2598
Masters,2015,New Delhi,3,27,Male,No,5,0,2322
Bachelors,2018,New Delhi,3,39,Female,Yes,0,1,3121
Bachelors,2014,Bangalore,3,28,Female,No,1,0,1942
Masters,2017,New Delhi,2,28,Female,No,1,1,2397
Bachelors,2016,Bangalore,3,36,Female,No,0,0,3775
Bachelors,2013,Bangalore,3,29,Male,No,1,0,2145
Bachelors,2013,Pune,3,30,Male,No,2,0,2169
Bachelors,2012,Pune,3,28,Male,No,3,0,628
Bachelors,2013,Pune,3,28,Male,No,1,0,273
Bachelors,2015,Bangalore,3,28,Female,No,5,0,1678
Bachelors,2013,Pune,3,32,Male,No,4,0,59
Bachelors,2015,Pune,2,26,Female,No,4,1,946
Bachelors,2015,Pune,3,30,Female,No,0,1,2592
Bachelors,2018,Pune,3,25,Male,Yes,3,1,327
Bachelors,2015,Bangalore,1,24,Female,No,2,1,1350
Bachelors,2017,New Delhi,3,24,Male,No,2,0,608
Bachelors,2014,Bangalore,3,26,Male,Yes,4,0,233
Bachelors,2016,Bangalore,3,32,Male,No,1,0,3087
Masters,2013,Pune,2,28,Male,No,2,1,1403
Bachelors,2017,Pune,3,28,Male,No,2,0,1894
Bachelors,2013,Bangalore,3,26,Female,No,4,0,4649
Bachelors,2017,New Delhi,2,35,Female,No,5,0,3476
Bachelors,2016,Bangalore,3,40,Male,Yes,1,0,3893
Bachelors,2012,Bangalore,3,24,Male,No,2,0,1205
Bachelors,2015,New Delhi,2,37,Female,No,3,1,3714
Bachelors,2014,Bangalore,3,25,Male,No,3,0,1271
Bachelors,2017,Bangalore,3,28,Female,No,2,0,2062
Bachelors,2017,New Delhi,2,36,Male,No,2,0,3409
Bachelors,2016,Bangalore,3,28,Male,No,2,0,1501
Bachelors,2013,Pune,2,28,Female,No,1,1,332
Bachelors,2013,Bangalore,3,24,Male,No,2,0,391
Masters,2017,New Delhi,2,36,Female,No,1,0,3551
Bachelors,2017,New Delhi,2,27,Female,No,5,0,505
Bachelors,2014,Pune,3,24,Male,No,2,0,317
Masters,2017,New Delhi,2,34,Female,No,2,1,3194
Bachelors,2015,Bangalore,3,35,Male,Yes,2,0,3718
Bachelors,2015,Bangalore,3,25,Male,No,3,0,526
PHD,2018,Pune,3,26,Male,No,4,1,1618
Masters,2013,New Delhi,3,29,Male,No,3,0,61
Bachelors,2016,Pune,3,30,Male,No,2,0,4648
Bachelors,2013,Bangalore,3,30,Female,No,2,1,2484
Bachelors,2016,Bangalore,3,28,Female,No,1,1,2582
PHD,2018,Bangalore,3,26,Male,No,4,1,96
Bachelors,2012,Bangalore,3,31,Female,No,3,0,3380
Masters,2017,Pune,2,27,Male,No,5,0,2743
Bachelors,2016,New Delhi,3,24,Female,No,2,0,516
Bachelors,2018,Bangalore,1,27,Male,No,5,0,596
Bachelors,2016,New Delhi,3,39,Female,No,0,0,4269
Bachelors,2018,Pune,2,34,Female,No,4,1,4368
Bachelors,2012,Bangalore,3,26,Male,No,4,0,616
Bachelors,2014,Bangalore,3,24,Male,No,2,0,1961
Bachelors,2017,Pune,2,30,Female,No,2,1,2228
Masters,2017,Pune,2,24,Female,No,2,1,1179
Bachelors,2017,Pune,2,26,Male,No,4,0,1297
Bachelors,2014,Bangalore,3,38,Female,No,4,0,3555
Masters,2017,New Delhi,3,31,Male,No,1,1,3162
Bachelors,2014,New Delhi,3,28,Female,Yes,2,0,1314
Bachelors,2017,New Delhi,3,40,Male,No,1,0,4133
Bachelors,2017,New Delhi,2,33,Female,No,2,0,3098
PHD,2012,New Delhi,3,37,Female,No,5,0,2997
Bachelors,2015,Bangalore,3,26,Male,No,4,0,1380
PHD,2012,Pune,3,24,Male,No,2,0,455
